"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
18,3837,48.6400725294651,8584,9064,,,,17648,TRUE,"GR","Calanca","Calanca","Calanca","Calanca GR","Calanca (GR)","Calanca GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3847,5.44678714859438,434,7534,,,,7968,TRUE,"GR","Val Müstair","Val Müstair","Val Müstair","Val Müstair GR","Val Müstair (GR)","Val Müstair GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3851,65.9859692991595,9500,4897,,,,14397,TRUE,"GR","Davos","Davos","Davos","Davos GR","Davos (GR)","Davos GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3861,65.609056122449,4115,2157,,,,6272,TRUE,"GR","Fideris","Fideris","Fideris","Fideris GR","Fideris (GR)","Fideris GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3862,31.8918918918919,708,1512,,,,2220,TRUE,"GR","Furna","Furna","Furna","Furna GR","Furna (GR)","Furna GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3863,42.1512057996745,2849,3910,,,,6759,TRUE,"GR","Jenaz","Jenaz","Jenaz","Jenaz GR","Jenaz (GR)","Jenaz GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3871,54.3645960211125,4017,3372,,,,7389,TRUE,"GR","Klosters-Serneus","Klosters-Serneus","Klosters-Serneus","Klosters-Serneus GR","Klosters-Serneus (GR)","Klosters-Serneus GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3881,58.6033659884451,4666,3296,,,,7962,TRUE,"GR","Conters im Prättigau","Conters im Prättigau","Conters im Prättigau","Conters im Prättigau GR","Conters im Prättigau (GR)","Conters im Prättigau GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3882,43.6649127202873,5228,6745,,,,11973,TRUE,"GR","Küblis","Küblis","Küblis","Küblis GR","Küblis (GR)","Küblis GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3891,47.1417965850037,7620,8544,,,,16164,TRUE,"GR","Luzein","Luzein","Luzein","Luzein GR","Luzein (GR)","Luzein GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3901,39.607250755287,5244,7996,,,,13240,TRUE,"GR","Chur","Coire","Coira","Chur GR","Coire (GR)","Coira GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3911,29.8277982779828,2910,6846,,,,9756,TRUE,"GR","Churwalden","Churwalden","Churwalden","Churwalden GR","Churwalden (GR)","Churwalden GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3921,27.4005972025774,3487,9239,,,,12726,TRUE,"GR","Arosa","Arosa","Arosa","Arosa GR","Arosa (GR)","Arosa GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3932,30.8143384091554,3258,7315,,,,10573,TRUE,"GR","Tschiertschen-Praden","Tschiertschen-Praden","Tschiertschen-Praden","Tschiertschen-Praden GR","Tschiertschen-Praden (GR)","Tschiertschen-Praden GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3945,41.795213610106,6584,9169,,,,15753,TRUE,"GR","Trimmis","Trimmis","Trimmis","Trimmis GR","Trimmis (GR)","Trimmis GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3946,69.2862045298559,8076,3580,,,,11656,TRUE,"GR","Untervaz","Untervaz","Untervaz","Untervaz GR","Untervaz (GR)","Untervaz GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3947,73.0810900908409,8769,3230,,,,11999,TRUE,"GR","Zizers","Zizers","Zizers","Zizers GR","Zizers (GR)","Zizers GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3951,44.5198004365451,5711,7117,,,,12828,TRUE,"GR","Fläsch","Fläsch","Fläsch","Fläsch GR","Fläsch (GR)","Fläsch GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3952,43.8743290179981,2779,3555,,,,6334,TRUE,"GR","Jenins","Jenins","Jenins","Jenins GR","Jenins (GR)","Jenins GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3953,77.4141857130809,9179,2678,,,,11857,TRUE,"GR","Maienfeld","Maienfeld","Maienfeld","Maienfeld GR","Maienfeld (GR)","Maienfeld GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3954,44.582593250444,5271,6552,,,,11823,TRUE,"GR","Malans","Malans","Malans","Malans GR","Malans (GR)","Malans GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3955,49.4309892033849,1694,1733,,,,3427,TRUE,"GR","Landquart","Landquart","Landquart","Landquart GR","Landquart (GR)","Landquart GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3961,24.3980009086779,1074,3328,,,,4402,TRUE,"GR","Grüsch","Grüsch","Grüsch","Grüsch GR","Grüsch (GR)","Grüsch GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3962,23.1042165195148,2800,9319,,,,12119,TRUE,"GR","Schiers","Schiers","Schiers","Schiers GR","Schiers (GR)","Schiers GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3972,92.2327540810953,3503,295,,,,3798,TRUE,"GR","Seewis im Prättigau","Seewis im Prättigau","Seewis im Prättigau","Seewis im Prättigau GR","Seewis im Prättigau (GR)","Seewis im Prättigau GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3981,81.1195347388098,7811,1818,,,,9629,TRUE,"GR","Breil/Brigels","Breil/Brigels","Breil/Brigels","Breil/Brigels GR","Breil/Brigels (GR)","Breil/Brigels GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3982,67.7148846960168,8075,3850,,,,11925,TRUE,"GR","Disentis/Mustér","Disentis/Mustér","Disentis/Mustér","Disentis/Mustér GR","Disentis/Mustér (GR)","Disentis/Mustér GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3983,82.4422154382904,9452,2013,,,,11465,TRUE,"GR","Medel (Lucmagn)","Medel (Lucmagn)","Medel (Lucmagn)","Medel (Lucmagn) GR","Medel (Lucmagn) (GR)","Medel (Lucmagn) GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3985,40.4425099746101,6690,9852,,,,16542,TRUE,"GR","Sumvitg","Sumvitg","Sumvitg","Sumvitg GR","Sumvitg (GR)","Sumvitg GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3986,91.5259303542071,6124,567,,,,6691,TRUE,"GR","Tujetsch","Tujetsch","Tujetsch","Tujetsch GR","Tujetsch (GR)","Tujetsch GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3987,55.2354020177316,7227,5857,,,,13084,TRUE,"GR","Trun","Trun","Trun","Trun GR","Trun (GR)","Trun GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
18,3988,45.0471097529921,5307,6474,,,,11781,TRUE,"GR","Obersaxen Mundaun","Obersaxen Mundaun","Obersaxen Mundaun","Obersaxen Mundaun GR","Obersaxen Mundaun (GR)","Obersaxen Mundaun GR","Graubünden","Grisons","Grigioni",73.2405091170222,FALSE,FALSE
19,4001,76.9402228976697,3797,1138,,,,4935,TRUE,"AG","Aarau","Aarau","Aarau","Aarau AG","Aarau (AG)","Aarau AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4002,5.3174172544764,196,3490,,,,3686,TRUE,"AG","Biberstein","Biberstein","Biberstein","Biberstein AG","Biberstein (AG)","Biberstein AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4003,51.8828901423583,9658,8957,,,,18615,TRUE,"AG","Buchs AG","Buchs (AG)","Buchs AG","Buchs AG","Buchs (AG)","Buchs AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4004,83.0449826989619,1680,343,,,,2023,TRUE,"AG","Densbüren","Densbüren","Densbüren","Densbüren AG","Densbüren (AG)","Densbüren AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4005,38.8233794378227,6091,9598,,,,15689,TRUE,"AG","Erlinsbach AG","Erlinsbach (AG)","Erlinsbach AG","Erlinsbach AG","Erlinsbach (AG)","Erlinsbach AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4006,35.8725013506213,5312,9496,,,,14808,TRUE,"AG","Gränichen","Gränichen","Gränichen","Gränichen AG","Gränichen (AG)","Gränichen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4007,74.8322425648248,9033,3038,,,,12071,TRUE,"AG","Hirschthal","Hirschthal","Hirschthal","Hirschthal AG","Hirschthal (AG)","Hirschthal AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4008,52.4433656957929,6482,5878,,,,12360,TRUE,"AG","Küttigen","Küttigen","Küttigen","Küttigen AG","Küttigen (AG)","Küttigen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4009,53.4883720930233,3910,3400,,,,7310,TRUE,"AG","Muhen","Muhen","Muhen","Muhen AG","Muhen (AG)","Muhen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4010,29.2081350064907,1350,3272,,,,4622,TRUE,"AG","Oberentfelden","Oberentfelden","Oberentfelden","Oberentfelden AG","Oberentfelden (AG)","Oberentfelden AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4012,88.524156187955,6688,867,,,,7555,TRUE,"AG","Suhr","Suhr","Suhr","Suhr AG","Suhr (AG)","Suhr AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4013,20.8502507762121,2619,9942,,,,12561,TRUE,"AG","Unterentfelden","Unterentfelden","Unterentfelden","Unterentfelden AG","Unterentfelden (AG)","Unterentfelden AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4021,65.324200913242,7153,3797,,,,10950,TRUE,"AG","Baden","Baden","Baden","Baden AG","Baden (AG)","Baden AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4022,24.6805002061289,1796,5481,,,,7277,TRUE,"AG","Bellikon","Bellikon","Bellikon","Bellikon AG","Bellikon (AG)","Bellikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4023,74.4039783530788,5087,1750,,,,6837,TRUE,"AG","Bergdietikon","Bergdietikon","Bergdietikon","Bergdietikon AG","Bergdietikon (AG)","Bergdietikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4024,56.2526214872071,9388,7301,,,,16689,TRUE,"AG","Birmenstorf AG","Birmenstorf (AG)","Birmenstorf AG","Birmenstorf AG","Birmenstorf (AG)","Birmenstorf AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4026,37.3976248976249,3653,6115,,,,9768,TRUE,"AG","Ennetbaden","Ennetbaden","Ennetbaden","Ennetbaden AG","Ennetbaden (AG)","Ennetbaden AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4027,27.0438548998376,999,2695,,,,3694,TRUE,"AG","Fislisbach","Fislisbach","Fislisbach","Fislisbach AG","Fislisbach (AG)","Fislisbach AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4028,76.0341683462904,7922,2497,,,,10419,TRUE,"AG","Freienwil","Freienwil","Freienwil","Freienwil AG","Freienwil (AG)","Freienwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4029,56.641975308642,6882,5268,,,,12150,TRUE,"AG","Gebenstorf","Gebenstorf","Gebenstorf","Gebenstorf AG","Gebenstorf (AG)","Gebenstorf AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4030,43.7618746041799,1382,1776,,,,3158,TRUE,"AG","Killwangen","Killwangen","Killwangen","Killwangen AG","Killwangen (AG)","Killwangen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4031,25.562838415503,1794,5224,,,,7018,TRUE,"AG","Künten","Künten","Künten","Künten AG","Künten (AG)","Künten AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4032,43.7561980318865,5736,7373,,,,13109,TRUE,"AG","Mägenwil","Mägenwil","Mägenwil","Mägenwil AG","Mägenwil (AG)","Mägenwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4033,63.2635929226398,9797,5689,,,,15486,TRUE,"AG","Mellingen","Mellingen","Mellingen","Mellingen AG","Mellingen (AG)","Mellingen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4034,56.144877675841,5875,4589,,,,10464,TRUE,"AG","Neuenhof","Neuenhof","Neuenhof","Neuenhof AG","Neuenhof (AG)","Neuenhof AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4035,76.533008610942,8799,2698,,,,11497,TRUE,"AG","Niederrohrdorf","Niederrohrdorf","Niederrohrdorf","Niederrohrdorf AG","Niederrohrdorf (AG)","Niederrohrdorf AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4037,56.6628264208909,8853,6771,,,,15624,TRUE,"AG","Oberrohrdorf","Oberrohrdorf","Oberrohrdorf","Oberrohrdorf AG","Oberrohrdorf (AG)","Oberrohrdorf AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4038,84.4143404488232,6169,1139,,,,7308,TRUE,"AG","Obersiggenthal","Obersiggenthal","Obersiggenthal","Obersiggenthal AG","Obersiggenthal (AG)","Obersiggenthal AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4039,56.6425792106726,1019,780,,,,1799,TRUE,"AG","Remetschwil","Remetschwil","Remetschwil","Remetschwil AG","Remetschwil (AG)","Remetschwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4040,63.6757466360354,9701,5534,,,,15235,TRUE,"AG","Spreitenbach","Spreitenbach","Spreitenbach","Spreitenbach AG","Spreitenbach (AG)","Spreitenbach AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4041,31.3633360252551,4272,9349,,,,13621,TRUE,"AG","Stetten AG","Stetten (AG)","Stetten AG","Stetten AG","Stetten (AG)","Stetten AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4042,42.839542387797,7302,9743,,,,17045,TRUE,"AG","Turgi","Turgi","Turgi","Turgi AG","Turgi (AG)","Turgi AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4044,77.392377296408,5645,1649,,,,7294,TRUE,"AG","Untersiggenthal","Untersiggenthal","Untersiggenthal","Untersiggenthal AG","Untersiggenthal (AG)","Untersiggenthal AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4045,60.3469640644362,2922,1920,,,,4842,TRUE,"AG","Wettingen","Wettingen","Wettingen","Wettingen AG","Wettingen (AG)","Wettingen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4046,37.6329134631114,4601,7625,,,,12226,TRUE,"AG","Wohlenschwil","Wohlenschwil","Wohlenschwil","Wohlenschwil AG","Wohlenschwil (AG)","Wohlenschwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4047,72.0347917764892,8199,3183,,,,11382,TRUE,"AG","Würenlingen","Würenlingen","Würenlingen","Würenlingen AG","Würenlingen (AG)","Würenlingen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4048,22.6946847960445,2754,9381,,,,12135,TRUE,"AG","Würenlos","Würenlos","Würenlos","Würenlos AG","Würenlos (AG)","Würenlos AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4049,57.0852244074634,4528,3404,,,,7932,TRUE,"AG","Ehrendingen","Ehrendingen","Ehrendingen","Ehrendingen AG","Ehrendingen (AG)","Ehrendingen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4061,80.4548248309773,9163,2226,,,,11389,TRUE,"AG","Arni AG","Arni (AG)","Arni AG","Arni AG","Arni (AG)","Arni AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4062,56.9658405894173,3402,2570,,,,5972,TRUE,"AG","Berikon","Berikon","Berikon","Berikon AG","Berikon (AG)","Berikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4063,45.9015251758479,6591,7768,,,,14359,TRUE,"AG","Bremgarten AG","Bremgarten (AG)","Bremgarten AG","Bremgarten AG","Bremgarten (AG)","Bremgarten AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4064,42.5399589526712,6840,9239,,,,16079,TRUE,"AG","Büttikon","Büttikon","Büttikon","Büttikon AG","Büttikon (AG)","Büttikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4065,77.4395003903201,9920,2890,,,,12810,TRUE,"AG","Dottikon","Dottikon","Dottikon","Dottikon AG","Dottikon (AG)","Dottikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4066,55.4844843979601,6419,5150,,,,11569,TRUE,"AG","Eggenwil","Eggenwil","Eggenwil","Eggenwil AG","Eggenwil (AG)","Eggenwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4067,58.6923507313564,7343,5168,,,,12511,TRUE,"AG","Fischbach-Göslikon","Fischbach-Göslikon","Fischbach-Göslikon","Fischbach-Göslikon AG","Fischbach-Göslikon (AG)","Fischbach-Göslikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4068,62.256976827606,8678,5261,,,,13939,TRUE,"AG","Hägglingen","Hägglingen","Hägglingen","Hägglingen AG","Hägglingen (AG)","Hägglingen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4071,44.7006588370095,6242,7722,,,,13964,TRUE,"AG","Jonen","Jonen","Jonen","Jonen AG","Jonen (AG)","Jonen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4072,70.4308288610614,9449,3967,,,,13416,TRUE,"AG","Niederwil AG","Niederwil (AG)","Niederwil AG","Niederwil AG","Niederwil (AG)","Niederwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4073,15.6500445235975,703,3789,,,,4492,TRUE,"AG","Oberlunkhofen","Oberlunkhofen","Oberlunkhofen","Oberlunkhofen AG","Oberlunkhofen (AG)","Oberlunkhofen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4074,52.6740187359184,4442,3991,,,,8433,TRUE,"AG","Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli AG","Oberwil-Lieli (AG)","Oberwil-Lieli AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4075,25.6798096532971,3022,8746,,,,11768,TRUE,"AG","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg","Rudolfstetten-Friedlisberg AG","Rudolfstetten-Friedlisberg (AG)","Rudolfstetten-Friedlisberg AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4076,40.5661494729362,3425,5018,,,,8443,TRUE,"AG","Sarmenstorf","Sarmenstorf","Sarmenstorf","Sarmenstorf AG","Sarmenstorf (AG)","Sarmenstorf AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4077,31.2963243079716,4138,9084,,,,13222,TRUE,"AG","Tägerig","Tägerig","Tägerig","Tägerig AG","Tägerig (AG)","Tägerig AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4078,58.3894174982595,5032,3586,,,,8618,TRUE,"AG","Uezwil","Uezwil","Uezwil","Uezwil AG","Uezwil (AG)","Uezwil AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4079,47.5925613798528,8471,9328,,,,17799,TRUE,"AG","Unterlunkhofen","Unterlunkhofen","Unterlunkhofen","Unterlunkhofen AG","Unterlunkhofen (AG)","Unterlunkhofen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4080,56.8272425249169,6842,5198,,,,12040,TRUE,"AG","Villmergen","Villmergen","Villmergen","Villmergen AG","Villmergen (AG)","Villmergen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4081,5.79286132241077,495,8050,,,,8545,TRUE,"AG","Widen","Widen","Widen","Widen AG","Widen (AG)","Widen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4082,55.8328563251288,9754,7716,,,,17470,TRUE,"AG","Wohlen AG","Wohlen (AG)","Wohlen AG","Wohlen AG","Wohlen (AG)","Wohlen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4083,51.1270549686458,9050,8651,,,,17701,TRUE,"AG","Zufikon","Zufikon","Zufikon","Zufikon AG","Zufikon (AG)","Zufikon AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4084,46.853996275002,5786,6563,,,,12349,TRUE,"AG","Islisberg","Islisberg","Islisberg","Islisberg AG","Islisberg (AG)","Islisberg AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4091,78.9010989010989,2513,672,,,,3185,TRUE,"AG","Auenstein","Auenstein","Auenstein","Auenstein AG","Auenstein (AG)","Auenstein AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4092,36.296475717573,2997,5260,,,,8257,TRUE,"AG","Birr","Birr","Birr","Birr AG","Birr (AG)","Birr AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4093,83.554933519944,9552,1880,,,,11432,TRUE,"AG","Birrhard","Birrhard","Birrhard","Birrhard AG","Birrhard (AG)","Birrhard AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4095,55.1710484637314,6967,5661,,,,12628,TRUE,"AG","Brugg","Brugg","Brugg","Brugg AG","Brugg (AG)","Brugg AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4099,1.96463654223969,20,998,,,,1018,TRUE,"AG","Habsburg","Habsburg","Habsburg","Habsburg AG","Habsburg (AG)","Habsburg AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4100,3.45458458889367,321,8971,,,,9292,TRUE,"AG","Hausen AG","Hausen (AG)","Hausen AG","Hausen AG","Hausen (AG)","Hausen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4104,26.4397295406855,3402,9465,,,,12867,TRUE,"AG","Lupfig","Lupfig","Lupfig","Lupfig AG","Lupfig (AG)","Lupfig AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4105,65.6849830636056,6981,3647,,,,10628,TRUE,"AG","Mandach","Mandach","Mandach","Mandach AG","Mandach (AG)","Mandach AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4106,33.5603786654352,2907,5755,,,,8662,TRUE,"AG","Mönthal","Mönthal","Mönthal","Mönthal AG","Mönthal (AG)","Mönthal AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4107,30.4253262445626,1259,2879,,,,4138,TRUE,"AG","Mülligen","Mülligen","Mülligen","Mülligen AG","Mülligen (AG)","Mülligen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4110,46.7580213903743,6995,7965,,,,14960,TRUE,"AG","Remigen","Remigen","Remigen","Remigen AG","Remigen (AG)","Remigen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4111,89.9396378269618,4470,500,,,,4970,TRUE,"AG","Riniken","Riniken","Riniken","Riniken AG","Riniken (AG)","Riniken AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4112,26.3145782993902,2287,6404,,,,8691,TRUE,"AG","Rüfenach","Rüfenach","Rüfenach","Rüfenach AG","Rüfenach (AG)","Rüfenach AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4117,54.2917469934821,5914,4979,,,,10893,TRUE,"AG","Thalheim AG","Thalheim (AG)","Thalheim AG","Thalheim AG","Thalheim (AG)","Thalheim AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4120,27.1277997364954,2059,5531,,,,7590,TRUE,"AG","Veltheim AG","Veltheim (AG)","Veltheim AG","Veltheim AG","Veltheim (AG)","Veltheim AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4121,66.090812814403,9985,5123,,,,15108,TRUE,"AG","Villigen","Villigen","Villigen","Villigen AG","Villigen (AG)","Villigen AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4122,74.7315855181024,5986,2024,,,,8010,TRUE,"AG","Villnachern","Villnachern","Villnachern","Villnachern AG","Villnachern (AG)","Villnachern AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
19,4123,66.8924706065561,8591,4252,,,,12843,TRUE,"AG","Windisch","Windisch","Windisch","Windisch AG","Windisch (AG)","Windisch AG","Aargau","Argovie","Argovia",16.3850923068821,FALSE,FALSE
