"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
15,3035,53.3348372058049,7093,6206,,,,13299,TRUE,"AR","Reute AR","Reute (AR)","Reute AR","Reute AR","Reute (AR)","Reute AR","Appenzell Ausserrhoden","Appenzell Rhodes-Extérieures","Appenzello Esterno",17.0559892198071,FALSE,FALSE
15,3036,28.9250690278968,3038,7465,,,,10503,TRUE,"AR","Wald AR","Wald (AR)","Wald AR","Wald AR","Wald (AR)","Wald AR","Appenzell Ausserrhoden","Appenzell Rhodes-Extérieures","Appenzello Esterno",17.0559892198071,FALSE,FALSE
15,3037,19.5308381655245,741,3053,,,,3794,TRUE,"AR","Walzenhausen","Walzenhausen","Walzenhausen","Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","Appenzell Ausserrhoden","Appenzell Rhodes-Extérieures","Appenzello Esterno",17.0559892198071,FALSE,FALSE
15,3038,19.5164921209748,1994,8223,,,,10217,TRUE,"AR","Wolfhalden","Wolfhalden","Wolfhalden","Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","Appenzell Ausserrhoden","Appenzell Rhodes-Extérieures","Appenzello Esterno",17.0559892198071,FALSE,FALSE
16,3101,52.5318246110325,1857,1678,,,,3535,TRUE,"AI","Appenzell","Appenzell","Appenzello","Appenzell AI","Appenzell (AI)","Appenzello AI","Appenzell Innerrhoden","Appenzell Rhodes-Intérieures","Appenzello Interno",23.2489080168307,FALSE,FALSE
16,3102,87.0030581039755,7397,1105,,,,8502,TRUE,"AI","Gonten","Gonten","Gonten","Gonten AI","Gonten (AI)","Gonten AI","Appenzell Innerrhoden","Appenzell Rhodes-Intérieures","Appenzello Interno",23.2489080168307,FALSE,FALSE
16,3104,77.9220779220779,9960,2822,,,,12782,TRUE,"AI","Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","Appenzell Innerrhoden","Appenzell Rhodes-Intérieures","Appenzello Interno",23.2489080168307,FALSE,FALSE
16,3111,4.1588785046729,356,8204,,,,8560,TRUE,"AI","Oberegg","Oberegg","Oberegg","Oberegg AI","Oberegg (AI)","Oberegg AI","Appenzell Innerrhoden","Appenzell Rhodes-Intérieures","Appenzello Interno",23.2489080168307,FALSE,FALSE
16,3112,59.6869346338394,7588,5125,,,,12713,TRUE,"AI","Schwende-Rüti","Schwende-Rüti","Schwende-Rüti","Schwende-Rüti AI","Schwende-Rüti (AI)","Schwende-Rüti AI","Appenzell Innerrhoden","Appenzell Rhodes-Intérieures","Appenzello Interno",23.2489080168307,FALSE,FALSE
17,3201,44.942554629421,5985,7332,,,,13317,TRUE,"SG","Häggenschwil","Häggenschwil","Häggenschwil","Häggenschwil SG","Häggenschwil (SG)","Häggenschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3202,68.3418644330696,4406,2041,,,,6447,TRUE,"SG","Muolen","Muolen","Muolen","Muolen SG","Muolen (SG)","Muolen SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3203,28.2372425214781,2728,6933,,,,9661,TRUE,"SG","St. Gallen","Saint-Gall","San Gallo","St. Gallen SG","Saint-Gall (SG)","San Gallo SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3204,38.2847896440129,2366,3814,,,,6180,TRUE,"SG","Wittenbach","Wittenbach","Wittenbach","Wittenbach SG","Wittenbach (SG)","Wittenbach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3211,4.30739109153206,264,5865,,,,6129,TRUE,"SG","Berg SG","Berg (SG)","Berg SG","Berg SG","Berg (SG)","Berg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3212,55.164903546982,5319,4323,,,,9642,TRUE,"SG","Eggersriet","Eggersriet","Eggersriet","Eggersriet SG","Eggersriet (SG)","Eggersriet SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3213,96.8946465993523,5086,163,,,,5249,TRUE,"SG","Goldach","Goldach","Goldach","Goldach SG","Goldach (SG)","Goldach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3214,81.3768404297652,2045,468,,,,2513,TRUE,"SG","Mörschwil","Mörschwil","Mörschwil","Mörschwil SG","Mörschwil (SG)","Mörschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3215,25.8964477211796,3091,8845,,,,11936,TRUE,"SG","Rorschach","Rorschach","Rorschach","Rorschach SG","Rorschach (SG)","Rorschach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3216,35.2374756018217,2708,4977,,,,7685,TRUE,"SG","Rorschacherberg","Rorschacherberg","Rorschacherberg","Rorschacherberg SG","Rorschacherberg (SG)","Rorschacherberg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3217,42.870897155361,4898,6527,,,,11425,TRUE,"SG","Steinach","Steinach","Steinach","Steinach SG","Steinach (SG)","Steinach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3218,72.6758375859774,6551,2463,,,,9014,TRUE,"SG","Tübach","Tübach","Tübach","Tübach SG","Tübach (SG)","Tübach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3219,73.3467437767161,5834,2120,,,,7954,TRUE,"SG","Untereggen","Untereggen","Untereggen","Untereggen SG","Untereggen (SG)","Untereggen SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3231,44.8018234772698,3538,4359,,,,7897,TRUE,"SG","Au SG","Au (SG)","Au SG","Au SG","Au (SG)","Au SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3232,33.2048858513887,4567,9187,,,,13754,TRUE,"SG","Balgach","Balgach","Balgach","Balgach SG","Balgach (SG)","Balgach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3233,33.1474597273854,3210,6474,,,,9684,TRUE,"SG","Berneck","Berneck","Berneck","Berneck SG","Berneck (SG)","Berneck SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3234,39.1611034135282,3109,4830,,,,7939,TRUE,"SG","Diepoldsau","Diepoldsau","Diepoldsau","Diepoldsau SG","Diepoldsau (SG)","Diepoldsau SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3235,20.9771024585839,1988,7489,,,,9477,TRUE,"SG","Rheineck","Rheineck","Rheineck","Rheineck SG","Rheineck (SG)","Rheineck SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3236,28.0759702725021,2720,6968,,,,9688,TRUE,"SG","St. Margrethen","St. Margrethen","St. Margrethen","St. Margrethen SG","St. Margrethen (SG)","St. Margrethen SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3237,50.3700942542201,9459,9320,,,,18779,TRUE,"SG","Thal","Thal","Thal","Thal SG","Thal (SG)","Thal SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3238,55.256064690027,9840,7968,,,,17808,TRUE,"SG","Widnau","Widnau","Widnau","Widnau SG","Widnau (SG)","Widnau SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3251,99.9643493761141,2804,1,,,,2805,TRUE,"SG","Altstätten","Altstätten","Altstätten","Altstätten SG","Altstätten (SG)","Altstätten SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3252,31.4609338881184,4083,8895,,,,12978,TRUE,"SG","Eichberg","Eichberg","Eichberg","Eichberg SG","Eichberg (SG)","Eichberg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3253,60.0504625735913,2856,1900,,,,4756,TRUE,"SG","Marbach SG","Marbach (SG)","Marbach SG","Marbach SG","Marbach (SG)","Marbach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3254,92.192046556741,5703,483,,,,6186,TRUE,"SG","Oberriet SG","Oberriet (SG)","Oberriet SG","Oberriet SG","Oberriet (SG)","Oberriet SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3255,16.6883539362394,1539,7683,,,,9222,TRUE,"SG","Rebstein","Rebstein","Rebstein","Rebstein SG","Rebstein (SG)","Rebstein SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3256,55.8697796777376,8495,6710,,,,15205,TRUE,"SG","Rüthi SG","Rüthi (SG)","Rüthi SG","Rüthi SG","Rüthi (SG)","Rüthi SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3271,55.1093972671641,6574,5355,,,,11929,TRUE,"SG","Buchs SG","Buchs (SG)","Buchs SG","Buchs SG","Buchs (SG)","Buchs SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3272,54.8243443839683,1108,913,,,,2021,TRUE,"SG","Gams","Gams","Gams","Gams SG","Gams (SG)","Gams SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3273,43.8270221823885,5868,7521,,,,13389,TRUE,"SG","Grabs","Grabs","Grabs","Grabs SG","Grabs (SG)","Grabs SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3274,34.1974730931212,3654,7031,,,,10685,TRUE,"SG","Sennwald","Sennwald","Sennwald","Sennwald SG","Sennwald (SG)","Sennwald SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3275,46.7713401149934,4230,4814,,,,9044,TRUE,"SG","Sevelen","Sevelen","Sevelen","Sevelen SG","Sevelen (SG)","Sevelen SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3276,66.8486067222063,4654,2308,,,,6962,TRUE,"SG","Wartau","Wartau","Wartau","Wartau SG","Wartau (SG)","Wartau SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3291,38.1006864988558,5994,9738,,,,15732,TRUE,"SG","Bad Ragaz","Bad Ragaz","Bad Ragaz","Bad Ragaz SG","Bad Ragaz (SG)","Bad Ragaz SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3292,59.6099867040922,4035,2734,,,,6769,TRUE,"SG","Flums","Flums","Flums","Flums SG","Flums (SG)","Flums SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3293,24.905173109515,3086,9305,,,,12391,TRUE,"SG","Mels","Mels","Mels","Mels SG","Mels (SG)","Mels SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3294,10.8866544789762,1191,9749,,,,10940,TRUE,"SG","Pfäfers","Pfäfers","Pfäfers","Pfäfers SG","Pfäfers (SG)","Pfäfers SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3295,50.343087790111,4989,4921,,,,9910,TRUE,"SG","Quarten","Quarten","Quarten","Quarten SG","Quarten (SG)","Quarten SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3296,46.6949452103217,5284,6032,,,,11316,TRUE,"SG","Sargans","Sargans","Sargans","Sargans SG","Sargans (SG)","Sargans SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3297,32.9462365591398,766,1559,,,,2325,TRUE,"SG","Vilters-Wangs","Vilters-Wangs","Vilters-Wangs","Vilters-Wangs SG","Vilters-Wangs (SG)","Vilters-Wangs SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3298,36.682808716707,3333,5753,,,,9086,TRUE,"SG","Walenstadt","Walenstadt","Walenstadt","Walenstadt SG","Walenstadt (SG)","Walenstadt SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3311,66.1336321042982,6493,3325,,,,9818,TRUE,"SG","Amden","Amden","Amden","Amden SG","Amden (SG)","Amden SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3312,38.4007297050775,5052,8104,,,,13156,TRUE,"SG","Benken SG","Benken (SG)","Benken SG","Benken SG","Benken (SG)","Benken SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3313,64.5727765158134,7391,4055,,,,11446,TRUE,"SG","Kaltbrunn","Kaltbrunn","Kaltbrunn","Kaltbrunn SG","Kaltbrunn (SG)","Kaltbrunn SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3315,37.2483858716293,3923,6609,,,,10532,TRUE,"SG","Schänis","Schänis","Schänis","Schänis SG","Schänis (SG)","Schänis SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3316,29.8231861336121,3424,8057,,,,11481,TRUE,"SG","Weesen","Weesen","Weesen","Weesen SG","Weesen (SG)","Weesen SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3338,72.0300516512756,9204,3574,,,,12778,TRUE,"SG","Schmerikon","Schmerikon","Schmerikon","Schmerikon SG","Schmerikon (SG)","Schmerikon SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3339,71.5680854984338,7768,3086,,,,10854,TRUE,"SG","Uznach","Uznach","Uznach","Uznach SG","Uznach (SG)","Uznach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3340,79.0523690773067,4121,1092,,,,5213,TRUE,"SG","Rapperswil-Jona","Rapperswil-Jona","Rapperswil-Jona","Rapperswil-Jona SG","Rapperswil-Jona (SG)","Rapperswil-Jona SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3341,53.4355044699872,8368,7292,,,,15660,TRUE,"SG","Gommiswald","Gommiswald","Gommiswald","Gommiswald SG","Gommiswald (SG)","Gommiswald SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3342,91.4961893301244,2281,212,,,,2493,TRUE,"SG","Eschenbach SG","Eschenbach (SG)","Eschenbach SG","Eschenbach SG","Eschenbach (SG)","Eschenbach SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3352,84.2192142621327,5102,956,,,,6058,TRUE,"SG","Ebnat-Kappel","Ebnat-Kappel","Ebnat-Kappel","Ebnat-Kappel SG","Ebnat-Kappel (SG)","Ebnat-Kappel SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3359,54.2388561816653,6449,5441,,,,11890,TRUE,"SG","Wildhaus-Alt St. Johann","Wildhaus-Alt St. Johann","Wildhaus-Alt St. Johann","Wildhaus-Alt St. Johann SG","Wildhaus-Alt St. Johann (SG)","Wildhaus-Alt St. Johann SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3360,19.1388432767743,2098,8864,,,,10962,TRUE,"SG","Nesslau","Nesslau","Nesslau","Nesslau SG","Nesslau (SG)","Nesslau SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3372,44.371921182266,7206,9034,,,,16240,TRUE,"SG","Hemberg","Hemberg","Hemberg","Hemberg SG","Hemberg (SG)","Hemberg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3374,19.7425256203947,2331,9476,,,,11807,TRUE,"SG","Lichtensteig","Lichtensteig","Lichtensteig","Lichtensteig SG","Lichtensteig (SG)","Lichtensteig SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3375,47.3082687984012,7575,8437,,,,16012,TRUE,"SG","Oberhelfenschwil","Oberhelfenschwil","Oberhelfenschwil","Oberhelfenschwil SG","Oberhelfenschwil (SG)","Oberhelfenschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3378,54.1018922852984,9292,7883,,,,17175,TRUE,"SG","Neckertal","Neckertal","Neckertal","Neckertal SG","Neckertal (SG)","Neckertal SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3379,38.030888030888,2955,4815,,,,7770,TRUE,"SG","Wattwil","Wattwil","Wattwil","Wattwil SG","Wattwil (SG)","Wattwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3392,3.87186278219195,307,7622,,,,7929,TRUE,"SG","Kirchberg SG","Kirchberg (SG)","Kirchberg SG","Kirchberg SG","Kirchberg (SG)","Kirchberg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3393,55.6539137816043,9179,7314,,,,16493,TRUE,"SG","Lütisburg","Lütisburg","Lütisburg","Lütisburg SG","Lütisburg (SG)","Lütisburg SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3394,52.0692294107258,8845,8142,,,,16987,TRUE,"SG","Mosnang","Mosnang","Mosnang","Mosnang SG","Mosnang (SG)","Mosnang SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3395,66.6019103124494,8228,4126,,,,12354,TRUE,"SG","Bütschwil-Ganterschwil","Bütschwil-Ganterschwil","Bütschwil-Ganterschwil","Bütschwil-Ganterschwil SG","Bütschwil-Ganterschwil (SG)","Bütschwil-Ganterschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3401,44.3175638934203,2445,3072,,,,5517,TRUE,"SG","Degersheim","Degersheim","Degersheim","Degersheim SG","Degersheim (SG)","Degersheim SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3402,77.0201673754973,5614,1675,,,,7289,TRUE,"SG","Flawil","Flawil","Flawil","Flawil SG","Flawil (SG)","Flawil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3405,36.8548927613941,4399,7537,,,,11936,TRUE,"SG","Jonschwil","Jonschwil","Jonschwil","Jonschwil SG","Jonschwil (SG)","Jonschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3407,21.9858156028369,1643,5830,,,,7473,TRUE,"SG","Oberuzwil","Oberuzwil","Oberuzwil","Oberuzwil SG","Oberuzwil (SG)","Oberuzwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3408,73.26656394453,9510,3470,,,,12980,TRUE,"SG","Uzwil","Uzwil","Uzwil","Uzwil SG","Uzwil (SG)","Uzwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3422,78.0993897122929,8958,2512,,,,11470,TRUE,"SG","Niederbüren","Niederbüren","Niederbüren","Niederbüren SG","Niederbüren (SG)","Niederbüren SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3423,22.5250131648236,1711,5885,,,,7596,TRUE,"SG","Niederhelfenschwil","Niederhelfenschwil","Niederhelfenschwil","Niederhelfenschwil SG","Niederhelfenschwil (SG)","Niederhelfenschwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3424,91.5576192486281,4338,400,,,,4738,TRUE,"SG","Oberbüren","Oberbüren","Oberbüren","Oberbüren SG","Oberbüren (SG)","Oberbüren SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3426,71.4425715405723,3645,1457,,,,5102,TRUE,"SG","Zuzwil SG","Zuzwil (SG)","Zuzwil SG","Zuzwil SG","Zuzwil (SG)","Zuzwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3427,94.724874943156,4166,232,,,,4398,TRUE,"SG","Wil SG","Wil (SG)","Wil SG","Wil SG","Wil (SG)","Wil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3441,51.100572194443,9913,9486,,,,19399,TRUE,"SG","Andwil SG","Andwil (SG)","Andwil SG","Andwil SG","Andwil (SG)","Andwil SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3442,54.4268516871257,9178,7685,,,,16863,TRUE,"SG","Gaiserwald","Gaiserwald","Gaiserwald","Gaiserwald SG","Gaiserwald (SG)","Gaiserwald SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3443,39.1515806538773,4347,6756,,,,11103,TRUE,"SG","Gossau SG","Gossau (SG)","Gossau SG","Gossau SG","Gossau (SG)","Gossau SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
17,3444,27.9282933160286,3443,8885,,,,12328,TRUE,"SG","Waldkirch","Waldkirch","Waldkirch","Waldkirch SG","Waldkirch (SG)","Waldkirch SG","St. Gallen","Saint-Gall","San Gallo",59.4734184443951,FALSE,FALSE
18,3506,53.6482412060301,5338,4612,,,,9950,TRUE,"GR","Vaz/Obervaz","Vaz/Obervaz","Vaz/Obervaz","Vaz/Obervaz GR","Vaz/Obervaz (GR)","Vaz/Obervaz GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3513,55.7400606737985,6982,5544,,,,12526,TRUE,"GR","Lantsch/Lenz","Lantsch/Lenz","Lantsch/Lenz","Lantsch/Lenz GR","Lantsch/Lenz (GR)","Lantsch/Lenz GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3514,56.3758819756254,8789,6801,,,,15590,TRUE,"GR","Schmitten GR","Schmitten (GR)","Schmitten GR","Schmitten GR","Schmitten (GR)","Schmitten GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3542,53.1710342688789,3429,3020,,,,6449,TRUE,"GR","Albula/Alvra","Albula/Alvra","Albula/Alvra","Albula/Alvra GR","Albula/Alvra (GR)","Albula/Alvra GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3543,18.6639469658338,366,1595,,,,1961,TRUE,"GR","Surses","Surses","Surses","Surses GR","Surses (GR)","Surses GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3544,63.2454399395142,6692,3889,,,,10581,TRUE,"GR","Bergün Filisur","Bergün Filisur","Bergün Filisur","Bergün Filisur GR","Bergün Filisur (GR)","Bergün Filisur GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3551,71.3028387256725,5752,2315,,,,8067,TRUE,"GR","Brusio","Brusio","Brusio","Brusio GR","Brusio (GR)","Brusio GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3561,34.5799233398943,3338,6315,,,,9653,TRUE,"GR","Poschiavo","Poschiavo","Poschiavo","Poschiavo GR","Poschiavo (GR)","Poschiavo GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3572,3.74882849109653,320,8216,,,,8536,TRUE,"GR","Falera","Falera","Falera","Falera GR","Falera (GR)","Falera GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3575,25.9151279559443,2400,6861,,,,9261,TRUE,"GR","Laax","Laax","Laax","Laax GR","Laax (GR)","Laax GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3581,45.7202505219207,876,1040,,,,1916,TRUE,"GR","Sagogn","Sagogn","Sagogn","Sagogn GR","Sagogn (GR)","Sagogn GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3582,9.68918721727711,664,6189,,,,6853,TRUE,"GR","Schluein","Schluein","Schluein","Schluein GR","Schluein (GR)","Schluein GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3603,76.3212168084558,5921,1837,,,,7758,TRUE,"GR","Vals","Vals","Vals","Vals GR","Vals (GR)","Vals GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3618,44.1498353946081,4962,6277,,,,11239,TRUE,"GR","Lumnezia","Lumnezia","Lumnezia","Lumnezia GR","Lumnezia (GR)","Lumnezia GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3619,22.4154135338346,477,1651,,,,2128,TRUE,"GR","Ilanz/Glion","Ilanz/Glion","Ilanz/Glion","Ilanz/Glion GR","Ilanz/Glion (GR)","Ilanz/Glion GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3633,41.281943862589,4927,7008,,,,11935,TRUE,"GR","Fürstenau","Fürstenau","Fürstenau","Fürstenau GR","Fürstenau (GR)","Fürstenau GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3637,70.8104004554944,3731,1538,,,,5269,TRUE,"GR","Rothenbrunnen","Rothenbrunnen","Rothenbrunnen","Rothenbrunnen GR","Rothenbrunnen (GR)","Rothenbrunnen GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3638,48.6939085194017,8985,9467,,,,18452,TRUE,"GR","Scharans","Scharans","Scharans","Scharans GR","Scharans (GR)","Scharans GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
18,3640,44.9654775604143,7815,9565,,,,17380,TRUE,"GR","Sils im Domleschg","Sils im Domleschg","Sils im Domleschg","Sils im Domleschg GR","Sils im Domleschg (GR)","Sils im Domleschg GR","Graubünden","Grisons","Grigioni",72.4861855851486,FALSE,FALSE
